
# Curve 0 of 1, 7 points
# Curve title: "extract(m) using 1:2"
# x y type
 20  0.000481486  i
 40  0.00209939  i
 80  0.0086571  i
 120  0.0177115  i
 160  0.0318935  i
 200  0.0509634  i


